OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
355,2022,CA,CDF,FKU,COBBLE,6263,2022/04/26 00:00:00+00,2022/04/26 00:00:00+00,2,1,1,20.61224, ,,{604D022B-4485-48C7-ACA9-25663D029793},,,2020,130226.6445,1485.340971
356,2022,CA,CDF,FKU,PEBBLE,12216,2022/07/31 00:00:00+00,2022/08/03 00:00:00+00,15,1,1,54.41259, ,,{85E75EB3-9864-4C8D-A9EE-07239F82C075},,,2020,342989.6445,3417.401053
357,2022,CA,CDF,FKU,HOPE,8796,2022/06/07 00:00:00+00,2022/06/09 00:00:00+00,2,1,1,13.11081, ,,{73392340-A96D-46F9-BA16-6A740B2565BC},,,2020,82843.30469,1834.851603
358,2022,CA,CDF,FKU,TABLE,10292,2022/07/01 00:00:00+00,2022/07/04 00:00:00+00,14,1,1,51.97977, ,,{83E6F739-1347-49A1-A871-47B48B21FFAF},,,2020,330505.6836,4906.942873
359,2022,CA,CDF,BTU,WALL,19983,2022/11/07 00:00:00+00,2022/11/07 00:00:00+00,2,1,1,13.76263,,,{1052093F-E1EE-4DC0-8737-F3E7B5EC82F6},,,2020,93533.23828,1345.803841
360,2022,CA,CDF,SKU,SCARFACE,4389,2022/06/10 00:00:00+00,2022/06/12 00:00:00+00,14,1,1,5.558662,,,{CF1EE34F-6331-448F-8AA7-D2DC41C50339},,,2020,40220.82422,920.6107556
361,2022,CA,CDF,SKU,SHACKLEFORD,6265,2022/07/30 00:00:00+00,2022/07/31 00:00:00+00,1,3,1,30.94669,,,{AE17C27A-DE13-4067-A784-F5C44B9CC668},,,2020,223937.0352,2285.868757
362,2022,CA,CDF,SKU,97,8573,2022/09/27 00:00:00+00,2022/09/29 00:00:00+00,14,5,1,30.08391,,,{873C2B0A-268D-499A-92E9-DFAB982EF982},,,2020,217193.1367,3259.880984
363,2022,CA,CDF,SKU,SLOUGH,5857,2022/07/21 00:00:00+00,2022/07/21 00:00:00+00,14,1,1,24.96124,,,{15854A9F-1102-46C9-922B-922D7F2F918B},,,2020,180436.1563,2136.415283
364,2022,CA,CDF,SKU,MOUNTAIN,7586,2022/09/02 00:00:00+00,2022/10/02 00:00:00+00,14,7,1,13440.71, , ,{EE462846-A630-4A0A-B273-B2D4D9F3D208},,,2020,96936212.2,172408.5937
365,2022,CA,CDF,SKU,MILL,7568,2022/09/02 00:00:00+00,2022/09/11 00:00:00+00,14,7,1,3939.382,Auto-generated by EGP-IRWIN, ,{DE35B33D-13C4-409B-8D7C-62B3AAB78550},,,2020,28423375.54,85721.1758
366,2022,CA,CDF,SKU,WILDERNESS,1790,2022/03/07 00:00:00+00,2022/03/07 00:00:00+00,5,1,1,1.894144,,,{9B128900-80BE-419A-B18E-AE4E0725B6E7},,,2020,13736.82031,735.2945271
367,2022,CA,CDF,SKU,WHITLOW,2274,2022/03/25 00:00:00+00,2022/03/26 00:00:00+00,14,1,1,9.162147,,,{CB3B79A4-56C9-48C7-8971-02683A8A097C},,,2020,65715.125,1461.037441
368,2022,CA,CDF,SKU,MEAMBER,6325,2022/07/31 00:00:00+00,2022/08/01 00:00:00+00,1,1,1,62.63028,,,{67823948-C406-413B-89E0-A307125F92A1},,,2020,454616.75,4135.152694
369,2022,CA,CDF,SKU,EVERGREEN,1933,2022/03/12 00:00:00+00,2022/03/12 00:00:00+00,14,1,1,12.58272,,,{AFC418D8-AE65-4F12-88C9-F452A273CAA1},,,2020,90709.80469,1712.72082
370,2022,CA,CDF,SKU,EMPIRE,6386,2022/08/01 00:00:00+00,2022/08/02 00:00:00+00,1,1,1,3.141882,,,{0B39D752-0EAA-44CF-96B7-352C3244BB07},,,2020,22970.37109,1020.957452
371,2022,CA,CDF,SKU,RIDGE,4855,2022/06/25 00:00:00+00,2022/07/08 00:00:00+00,14,1,1,10.26019,,,{0F99FD4C-88EF-48E7-896E-D0B06B1E0C11},,,2020,73656.26953,2147.685816
372,2022,CA,CDF,SKU,COYOTE,7798,2022/09/07 00:00:00+00,2022/09/08 00:00:00+00,1,8,1,296.9517,,,{468AA4C4-FA83-479C-A18A-BC939D4FB248},,,2020,2166330.891,7277.62161
373,2022,CA,CDF,SKU,GULCH,1931,2022/03/12 00:00:00+00,2022/03/14 00:00:00+00,14,5,1,113.4316,,,{69D8BB93-0ECA-48CE-91A9-A1E61C8234C3},,,2020,828753.0586,5989.006526
374,2022,CA,CDF,TCU,SLATE 2,9193,2022/07/21 00:00:00+00,2022/07/21 00:00:00+00,6,1,1,63.70885,,,{8EE06C6F-A201-4E1D-A8DD-97486BC75C1C},,,2020,415112.9766,3527.718199
375,2022,CA,CDF,TCU,WOODS,11241,2022/09/01 00:00:00+00,2022/09/03 00:00:00+00,14,1,1,22.1701,,,{5FB37F17-3250-40D4-94C2-3E02C1064CEC},,,2020,144602.8711,2503.238192
376,2022,CA,CDF,SBC,HOLLISTER,3255,2022/03/12 00:00:00+00,2022/03/17 00:00:00+00,7,1,1,123.7686,"All sections GPS-walked, except SE flank",,{561046D3-7287-450D-A6E5-FD304476B91E},,,2020,739058.9102,6803.878409
377,2022,CA,CDF,NEU,BLOOMFIELD,6263,2022/03/02 00:00:00+00,2022/03/02 00:00:00+00,18,2,1,39.55224, ,, ,,,2020,268347.4883,2844.621783
378,2022,CA,CDF,NEU,BRANDIE,15471,2022/06/11 00:00:00+00,2022/06/19 00:00:00+00,2,1,1,71.87849, ,,{B8C9AF89-8B60-44DB-AC6B-F0113240511A},,,2020,486724.832,3673.674678
379,2022,CA,CDF,NEU,NISEMAN,16185,2022/06/18 00:00:00+00,2022/06/21 00:00:00+00,2,1,1,17.06631, ,,{2F5C8C0C-C756-4B64-9F73-3ADF276A2DE9},,,2020,114730.8164,1556.536947
380,2022,CA,CDF,NEU,SHERIDAN,16836,2022/06/24 00:00:00+00,2022/06/25 00:00:00+00,10,1,1,55.71469, ,,{D20C102C-0EA5-4BA4-886F-5894E91949CB},,,2020,373586.8047,4665.131684
381,2022,CA,CDF,NEU,MIRABELLE,17113,2022/06/27 00:00:00+00,2022/06/28 00:00:00+00,15,1,1,18.67016, ,,{BF9F409F-39B0-41E7-BF8D-CFBA1945BA49},,,2020,124351.707,1571.063239
382,2022,CA,CDF,NEU,RICES,17228,2022/06/28 00:00:00+00,2022/07/13 00:00:00+00,15,1,1,920.9178, ,,{B5D8929C-9C4A-4DE6-A4DC-C9C69A412C35},,,2020,6236026.676,15716.38215
383,2022,CA,CDF,NEU,BUTTERFIELD,18198,2022/07/07 00:00:00+00,2022/07/13 00:00:00+00,14,1,1,12.36755, ,,{88DE3C85-9D02-466E-A0ED-02A73CC849E7},,,2020,83773.92578,1395.457752
384,2022,CA,CDF,NEU,BAYBERRY,18341,2022/07/08 00:00:00+00,2022/07/18 00:00:00+00,7,1,1,30.11021, ,,{48417C1B-C983-4899-A181-02A2B7384A0D},,,2020,203762.5938,1938.865707
385,2022,CA,CDF,NEU,PORTER,18439,2022/07/09 00:00:00+00,2022/07/12 00:00:00+00,2,1,1,166.603, ,,{D59A5B7F-3B2F-478B-8A7E-ADB7285EE22D},,,2020,1118576.891,6024.870103
386,2022,CA,CDF,NEU,RIOSA,19279,2022/07/17 00:00:00+00,2022/07/17 00:00:00+00,3,1,1,37.56129, ,,{49A1AD8F-C1D0-410B-8FCB-0FDD29F3FA75},,,2020,251954.5781,2741.030402
387,2022,CA,CDF,NEU,APPLE,20340,2022/07/27 00:00:00+00,2022/08/02 00:00:00+00,11,7,1,41.09785, ,,{DDF0B253-E5BF-4F01-AC35-DFFCA86DD006},,,2020,278075.3555,2694.361499
388,2022,CA,CDF,NEU,SPENCEVILLE,20332,2022/07/27 00:00:00+00,2022/07/31 00:00:00+00,9,1,1,21.81922, ,,{6B4BA379-6B6D-4E32-90FB-90F320F2F851},,,2020,146961.2734,1658.177958
389,2022,CA,CDF,NEU,BEAR,20446,2022/07/28 00:00:00+00,2022/07/30 00:00:00+00,2,1,1,9.674923, ,,{6C3D9771-505E-493D-934B-29D2F33F48B4},,,2020,65133.41797,1078.816258
390,2022,CA,CDF,NEU,OAK,22418,2022/08/15 00:00:00+00,2022/09/15 00:00:00+00,10,1,1,24.02003, ,,{0356FBDC-2A06-48BE-97BC-5B6D1C12AAFC},,,2020,161420.1563,2745.587313
391,2022,CA,CDF,NEU,OWL,22938,2022/08/20 00:00:00+00,2022/08/31 00:00:00+00,10,1,1,49.95041,Combined with Pleasant 22936,,{F18E95C5-B8E3-4193-9665-FFF6AC59F755},,,2020,337873.4922,2685.552882
392,2022,CA,CDF,NEU,STILL,23631,2022/08/27 00:00:00+00,2022/09/03 00:00:00+00,2,1,1,43.21048, ,,{2B7D8912-B6AD-4A20-BE20-2AB7DE969332},,,2020,290414.6602,2743.556996
393,2022,CA,CDF,NEU,AIRPORT,20642,2022/07/30 00:00:00+00,2022/07/30 00:00:00+00,14,1,1,38.26443, ,,{3C00859B-3064-4DB4-8C4B-95D5323F7CFE},,,2020,256147.1289,2141.957256
394,2022,CA,CDF,NEU,WINDING,19408,2022/07/18 00:00:00+00,2022/07/29 00:00:00+00,11,1,1,81.7844, ,,{633C7DC0-D95B-4BC9-8C04-F088E65A3A14},,,2020,553723.7578,5069.476112
395,2022,CA,CDF,NEU,HILL,24621,2022/09/06 00:00:00+00,2022/09/15 00:00:00+00,5,1,1,13.28599, ,,{73088573-1A4E-4A12-90CA-DC33791C8B20},,,2020,89465.70703,1485.886038
396,2022,CA,CDF,NEU,DUTCH,25401,2022/09/13 00:00:00+00,2022/09/19 00:00:00+00,14,1,1,26.78517, ,,{AEDF533F-A4D2-4D8A-856B-B22818F1FD07},,,2020,180704.625,3557.205389
397,2022,CA,CDF,NEU,NADER,25780,2022/09/17 00:00:00+00,2022/09/19 00:00:00+00,10,1,1,16.17019, ,,{925D7541-AF38-4C17-8F0B-81D2C19A9150},,,2020,108377.0859,2655.552401
398,2022,CA,CDF,NEU,GARDEN BAR,25753,2022/09/17 00:00:00+00,2022/09/19 00:00:00+00,7,1,1,28.27837, ,,{37A3F41C-8094-477C-A802-527E8B205F98},,,2020,189716.8047,2141.875731
399,2022,CA,CDF,NEU,RUN,29626,2022/10/29 00:00:00+00,2022/11/02 00:00:00+00,2,1,1,11.89783, ,,{32FCEDF1-9682-4D5E-82D5-015714200E00},,,2020,80003.92188,1165.612043
400,2022,CA,CDF,NEU,PROVENZA,31024,2022/11/13 00:00:00+00,2022/11/16 00:00:00+00,5,1,1,7.863962, ,,{EFD9F62E-7EAD-4F56-99F9-2628B86C15D5},,,2020,52880.96484,1597.367798
401,2022,CA,CDF,BEU,COLORADO,419,2022/01/21 00:00:00+00,2022/02/02 00:00:00+00,5,1,1,687.4208,,,{AB4FCB89-2F15-4E68-A215-206FD00FD4F1},,,2020,4300944.367,19831.89901
402,2022,CA,CDF,BEU,AGUAJITO,5459,2022/10/02 00:00:00+00,2022/10/03 00:00:00+00,11,1,1,5.257333,,,{35ADFE15-E6EC-4F0D-837C-9B0BF27C7DAF},,,2020,33052.73047,828.9815009
403,2022,CA,CDF,BEU,ANZAR,4077,2022/07/21 00:00:00+00,2022/07/27 00:00:00+00,11,7,1,101.0951,,,{EA4C9EB5-8401-4A97-A3B8-E6B77C7E959E},,,2020,640836.1172,13104.56593
404,2022,CA,CDF,BEU,BETABEL ,3344,2022/06/14 00:00:00+00,2022/06/14 00:00:00+00,10,1,1,47.00494,,,{4CAEA5A2-B3C9-418E-84CC-531C9B68CCFE},,,2020,298057.3555,3441.46735
405,2022,CA,CCO,ORC,COASTAL,60975,2022/05/05 00:00:00+00,2022/05/17 00:00:00+00,11,1,1,202.0908, ,,{F3439172-482A-4CE1-AB2D-B520A86F6DF8},,,2020,1179813.867,9001.515234
406,2022,CA,CCO,ORC,EMERALD,19793,2022/02/10 00:00:00+00,2022/02/19 00:00:00+00,14,1,1,154.6207, ,,{D30E9DBE-24F4-462E-A030-8BD771DD26C3},,,2020,903499.582,6738.435667
407,2022,CA,LRA,BEU,KING,2925,2022/05/25 00:00:00+00,2022/05/26 00:00:00+00,7,7,1,79.60818,CDF Ended up taking responsibility from LRA,,{7BF41FF5-EDD5-4E13-AF37-B040CA27B558},,,2020,495721.832,6666.30071
408,2022,CA,BLM,CND,ALPAUGH 2,729,2022/05/12 00:00:00+00,2022/05/13 00:00:00+00,14,7,1,30.102,,,{27D5446D-CADB-44A3-84AE-3416E7BBD5DD},,,2020,185926.8125,1953.969122
409,2022,CA,BLM,NOD,DUNE,2993,2022/06/16 00:00:00+00,2022/06/18 00:00:00+00,7,1,1,11.36639,,,{44CEB94E-3734-4A00-BD39-1F3792C35732},,,2020,80480.14453,1470.535443
410,2022,CA,CDF,RRU,ROBERT,98701,2022/07/09 00:00:00+00,2022/07/09 00:00:00+00,14,1,1,2.653836,,,{6BE76D21-36D6-4948-A7ED-1262194E56C8},,,2020,15561.51953,681.3971547
411,2022,CA,BLM,NOD,MORGAN,3553,2022/07/12 00:00:00+00,2022/07/12 00:00:00+00,14,7,1,22.02058,,,{47559D25-91F7-4FE5-B144-B8BB6C383ED7},,,2020,154059.0391,3028.679938
412,2022,CA,BLM,NOD,R-1 PIT,4030,2022/07/31 00:00:00+00,2022/08/01 00:00:00+00,1,1,1,67.82058,,,{F97A5B78-4BFE-47D2-913D-8CC59C3E49CA},,,2020,473943.6016,3100.414133
413,2022,CA,BLM,CND,MESA,1889,2022/07/30 00:00:00+00,2022/07/31 00:00:00+00,14,7,1,222.0774,,,{48B44DA8-E9B4-4F32-825B-CE25C306AA61},,,2020,1361562.578,7592.535275
414,2022,CA,BLM,NOD,VIEWLAND,3807,2022/07/22 00:00:00+00,2022/07/22 00:00:00+00,14,6,1,10.53279,,,{028101BE-50B7-4A93-9F4E-F6A4DD56B49B},,,2020,73518.67578,1251.126859
415,2022,CA,BLM,NOD,R-3 VINCENT,4998,2022/09/14 00:00:00+00,2022/09/14 00:00:00+00,1,7,1,2.810175,,,{990877A4-F507-4AC9-A960-79A45826C257},,,2020,19788.16797,811.3105607
416,2022,CA,BLM,CND,CHIMNEY,2625,2022/10/09 00:00:00+00,2022/10/10 00:00:00+00,14,6,1,3.574984,,,{D85F5DC7-1485-4C57-9C6D-B4EAC720AF7C},,,2020,22043.13672,1157.030173
417,2022,CA,CCO,KRN,WATER,24569,2022/05/26 00:00:00+00,2022/05/26 00:00:00+00,14,1,1,4.557865,Crew 10,,{79FB530F-CBFD-4F9C-A93E-478BEBA01456},,,2020,27499.99219,987.8220305
418,2022,CA,CCO,KRN,LERDO,27668,2022/06/12 00:00:00+00,2022/06/12 00:00:00+00,14,1,1,1.217743, ,,,,,2020,7453,541.5071379
419,2022,CA,CCO,KRN,JUMPER,25039,2022/05/28 00:00:00+00,2022/05/28 00:00:00+00,14,1,1,5.989886, ,,,,,2020,36669.01953,1028.42022
420,2022,CA,CCO,KRN,HART,29807,2022/06/24 00:00:00+00,2022/06/24 00:00:00+00,14,1,1,1.566871, ,,{37F97ECC-BDE8-4382-8DB8-FE68C13AD9CF},,,2020,9528.488281,570.6425029
421,2022,CA,CCO,KRN,RIVER,28496,2022/06/17 00:00:00+00,2022/06/17 00:00:00+00,14,1,1,8.022064, ,,{454C1C09-43B6-48B3-BCC1-DBCFE13E92ED},,,2020,49004.49609,1305.62794
422,2022,CA,CCO,KRN,PURPLE,37569,2022/08/04 00:00:00+00,2022/08/04 00:00:00+00,14,1,1,4.185538, ,,,,,2020,25437.5,801.3146622
423,2022,CA,CCO,KRN,PLANT,27343,2022/06/11 00:00:00+00,2022/06/14 00:00:00+00,14,1,1,484.856, ,,{E3DE2DFD-A29B-4440-9348-D7CF8C65AA0B},,,2020,2923932.063,11022.40439
424,2022,CA,CCO,KRN,GRAPE,27258,2022/06/10 00:00:00+00,2022/06/11 00:00:00+00,14,1,1,19.35185, ,,{08FB9D6C-174A-43AA-B834-3141CAE2B228},,,2020,116664.0273,1993.370104
425,2022,CA,CCO,KRN,LOST HILLS,31968,2022/07/05 00:00:00+00,2022/07/05 00:00:00+00,2,1,1,2.507146, ,,,,,2020,15405.99219,617.2891281
426,2022,CA,CCO,KRN,THUNDER,29315,2022/06/22 00:00:00+00,2022/07/03 00:00:00+00,1,1,1,2465.185, ,,{BEE8A0A3-0C2B-4E2B-B073-77C39EC9FA9C},,,2020,14874572.52,30232.71006
427,2022,CA,CCO,KRN,RANCH,42924,2022/09/04 00:00:00+00,2022/09/05 00:00:00+00,14,1,1,62.03226, ,,{9BF95AF7-26A7-4F15-B05D-4B7A6D46D8A9},,,2020,374423.9883,3613.005407
428,2022,CA,CCO,KRN,JACK,1260,2022/06/23 00:00:00+00,2022/06/25 00:00:00+00,1,1,1,21.38803, ,,{00666CCA-7B04-49F0-AFE6-DBC18BAABFDA},,,2020,131757.5117,1703.882893
429,2022,CA,CCO,KRN,BROOME,25494,2022/05/31 00:00:00+00,2022/05/31 00:00:00+00,10,1,1,1.092994, ,,{7695788A-F440-4185-B620-D3DFDFBDE25D},,,2020,6639.5,550.7102949
430,2022,CA,CCO,KRN,SCRAPER,44795,2022/09/15 00:00:00+00,2022/09/15 00:00:00+00,14,1,1,6.637007, ,,{F3A11B05-A24D-4AF4-A959-5F8B9D350E86},,,2020,40419.00781,1034.749698
431,2022,CA,CCO,KRN,GENERAL,30136,2022/06/25 00:00:00+00,2022/06/26 00:00:00+00,14,1,1,1.991478, ,,{CAAC6DC9-0FB3-4D81-8A4B-24E489C71BC7},,,2020,12130.51563,680.2338861
432,2022,CA,CCO,KRN,CUMMINGS,45788,2022/09/21 00:00:00+00,2022/09/21 00:00:00+00,14,1,1,1.312247,Crew 11,,{D5972A29-ABD1-4F37-A8E5-5F1820B8F647},,,2020,7978.988281,527.3358286
433,2022,CA,CCO,KRN,EDISON,46422,2022/09/25 00:00:00+00,2022/09/25 00:00:00+00,14,1,1,13.66138, ,,{43517DF6-E075-4C7F-A6F9-C8EBA9A4F495},,,2020,83204.01953,1234.88533
434,2022,CA,CCO,KRN,TULE,32089,2022/07/06 00:00:00+00,2022/07/06 00:00:00+00,14,1,1,21.6859, ,,{1DDC5DC1-A143-483D-9894-6D2D05C7CD5D},,,2020,133192.9883,1691.654364
435,2022,CA,CCO,KRN,BEAR,25681,2022/06/01 00:00:00+00,2022/06/02 00:00:00+00,10,1,1,15.95058, ,,{5F519126-3945-4380-874B-EFEDFDBB03EA},,,2020,97034.98438,1353.277972
436,2022,CA,LRA,KRN,CENTER,19315,2022/04/26 00:00:00+00,2022/04/26 00:00:00+00,14,1,1,13.84711, ,,,,,2020,84470.51563,1260.799538
437,2022,CA,CCO,KRN,OAKS,30764,2022/06/29 00:00:00+00,2022/06/29 00:00:00+00,14,1,1,5.585199, ,,{0758EEF6-DB4E-43FF-B3B0-856DE3D315BD},,,2020,33977.97266,1084.908295
438,2022,CA,CCO,KRN,COMANCHE,19425,2022/04/27 00:00:00+00,2022/04/27 00:00:00+00,14,1,1,50.66179, ,,{AE74D27C-64AB-4E52-B4F0-7253C9887CBD},,,2020,307306.0078,3433.747887
439,2022,CA,CCO,KRN,BEALE,30988,2022/06/30 00:00:00+00,2022/07/01 00:00:00+00,14,1,1,7.937709, ,,{0F51C87D-8586-4468-86DE-292506C05C3B},,,2020,48292.50781,1779.420716
440,2022,CA,CCO,KRN,RANGE,25967,2022/06/03 00:00:00+00,2022/06/03 00:00:00+00,14,1,1,93.07888, ,,{C4638CAC-8513-4DB8-9F9A-699B80EF961A},,,2020,565339.0234,2945.454839
441,2022,CA,CCO,KRN,VINE,33721,2022/07/15 00:00:00+00,2022/07/15 00:00:00+00,14,1,1,1.986299, ,,,,,2020,11984.00391,676.486562
442,2022,CA,CCO,KRN,RAIL,39205,2022/08/14 00:00:00+00,2022/08/17 00:00:00+00,14,1,1,216.2137, ,,{AC396D2A-D3D2-4D37-868E-63BC738CB285},,,2020,1316079.09,7150.05377
443,2022,CA,LRA,KRN,UPLAND,26495,2022/06/06 00:00:00+00,2022/06/06 00:00:00+00,14,1,1,1.288484, ,,,,,2020,7875.011719,429.1140907
444,2022,CA,CCO,KRN,BEAR,17955,2022/04/17 00:00:00+00,2022/04/18 00:00:00+00,10,1,1,2.163002, ,,,,,2020,13145.99219,527.4618021
445,2022,CA,LRA,KRN,KING,39799,2022/08/17 00:00:00+00,2022/08/17 00:00:00+00,14,1,1,1.569355, ,,,,,2020,9534,488.248291
446,2022,CA,LRA,KRN,ROW,31902,2022/07/05 00:00:00+00,2022/07/05 00:00:00+00,14,1,1,7.051614, ,,,,,2020,42568.5,920.421077
447,2022,CA,CCO,KRN,FORT,34014,2022/07/16 00:00:00+00,2022/07/16 00:00:00+00,10,1,1,1.504349, ,,,,,2020,9074.011719,913.8467503
448,2022,CA,LRA,KRN,SYCAMORE,35165,2022/07/22 00:00:00+00,2022/07/22 00:00:00+00,14,1,1,25.54512, ,,,,,2020,155157.9414,2166.465262
449,2022,CA,LRA,KRN,ROBERTS,17029,2022/04/12 00:00:00+00,2022/04/12 00:00:00+00,14,1,1,1.882066,Kern Preserve,,,,,2020,11492.51172,481.5467739
450,2022,CA,CCO,KRN,PASS,36301,2022/07/28 00:00:00+00,2022/07/28 00:00:00+00,14,1,1,5.047825, ,,,,,2020,31070.50781,880.8560323
451,2022,CA,CCO,KRN,SAND,26958,2022/06/08 00:00:00+00,2022/06/09 00:00:00+00,14,1,1,2.995723, ,,{72B313CB-2A4B-447B-A586-C59FA3B3B110},,,2020,18155.00391,992.6069889
452,2022,CA,CCO,KRN,FREEWAY,23398,2022/05/19 00:00:00+00,2022/05/19 00:00:00+00,14,1,1,3.372502, ,,{AA7A0BD5-CA39-40DE-9B96-75530D2B46CC},,,2020,20482.48047,1018.596356
453,2022,CA,CCO,KRN,CURVE,37359,2022/08/03 00:00:00+00,2022/08/03 00:00:00+00,14,1,1,7.132461, ,,{67BCE999-21AD-4B99-AFD6-AF041A840252},,,2020,42955.50391,1085.237395
454,2022,CA,CCO,KRN,KERTO,27224,2022/06/10 00:00:00+00,2022/06/11 00:00:00+00,14,1,1,31.69387, ,,{EE82B0D9-FD8C-4C9C-8208-7E38612A22B9},,,2020,191845.5,2258.589367
455,2022,CA,CCO,KRN,EDMONSTON,23431,2022/05/19 00:00:00+00,2022/05/24 00:00:00+00,14,1,1,682.0379, ,,{1DD71020-2935-4155-83F2-BED1206C27D0},,,2020,4115353.555,17318.59444
456,2022,CA,CDF,BEU,AIRLINE,4858,2022/09/01 00:00:00+00,2022/09/01 00:00:00+00,10,6,1,13.90262,,,{9791ED26-D846-42B3-9DC6-B47106972E5A},,,2020,87705.44531,1637.028025
457,2022,CA,CDF,BEU,BIANCHI,3254,2022/06/10 00:00:00+00,2022/06/10 00:00:00+00,2,1,1,38.15456,,,{FDE7C230-F01E-43E1-B167-1A8DCED92663},,,2020,238912.1406,2354.748348
458,2022,CA,CDF,BEU,GARRISON,3730,2022/07/03 00:00:00+00,2022/07/05 00:00:00+00,11,2,1,147.4871,,,{A6C3226F-5D0F-4018-858A-28D041EF1E46},,,2020,909506.6797,7024.205124
459,2022,CA,CDF,FKU,ALTA,13952,2022/08/25 00:00:00+00,2022/08/25 00:00:00+00,14,1,1,11.93287, , ,{F8443D3B-C8F4-40CF-A4BF-D086C3936E8F},,,2020,75294.48438,1350.631329
460,2022,CA,CCO,MRN,REDWOOD,221601,2022/06/27 00:00:00+00,2022/06/27 00:00:00+00,10,1,1,106.1611,,,{745A1F0D-2CB3-40ED-B5DB-782DFA4741AE},,,2020,696131.4766,6834.61901
461,2022,CA,CDF,MVU,SANDIA,19223,2022/09/04 00:00:00+00,2022/09/05 00:00:00+00,10,7,1,29.23103, , ,{1DBAB4E2-6CB8-4AE6-A164-9E123BE45A2B},,,2020,170310.2813,2267.32641
462,2022,CA,CDF,MVU,HAUSER,20267,2022/09/17 00:00:00+00,2022/09/18 00:00:00+00,14,7,1,25.70823, , ,{6529DB77-37F5-4616-961A-B7A2EAC3E7E1},,,2020,147205.8867,2607.343855
463,2022,CA,CDF,MVU,BORDER 10,11175,2022/05/15 00:00:00+00,2022/05/15 00:00:00+00,4,7,1,4.806643,,,{47DB390B-18B8-4C29-9948-2F6458CAB0B5},,,2020,27462.24609,1474.037981
464,2022,CA,CDF,MVU,FELIPE,9479,2022/04/23 00:00:00+00,2022/04/23 00:00:00+00,5,7,1,1.16234,,,{CEE2CE36-6B50-40B6-87E6-433AA34E5CE2},,,2020,6734.511719,475.3789135
465,2022,CA,CDF,MVU,BORDER 13,13233,2022/06/13 00:00:00+00,2022/06/17 00:00:00+00,7,7,1,568.2128,,,{78AD5955-B579-4F53-86BB-ADB88138D81F},,,2020,3247700.398,12881.07631
